observation_month,published_at,available_at,cape,source,source_url,source_sha256,downloaded_at
1882-09-01,2026-06-01T09:02:10,1882-09-15 00:00:00,16.081106624462315,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1882-10-01,2026-06-08T00:11:02,1882-10-13,15.76,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1882-10-01,2026-06-01T09:02:10,1882-10-13 00:00:00,15.75558103052656,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1882-11-01,2026-06-08T00:11:02,1882-11-15,15.19,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1882-11-01,2026-06-01T09:02:10,1882-11-15 00:00:00,15.19267031316534,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1882-12-01,2026-06-01T09:02:10,1882-12-15 00:00:00,15.382128332081969,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1882-12-01,2026-06-08T00:11:02,1882-12-15,15.38,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-01-01,2026-06-01T09:02:10,1883-01-15 00:00:00,15.27025911909857,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-01-01,2026-06-08T00:11:02,1883-01-15,15.27,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-02-01,2026-06-01T09:02:10,1883-02-15 00:00:00,14.75759014617622,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-02-01,2026-06-08T00:11:02,1883-02-15,14.75,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-03-01,2026-06-01T09:02:10,1883-03-15 00:00:00,15.05125412140164,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-03-01,2026-06-08T00:11:02,1883-03-15,15.05,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-04-01,2026-06-08T00:11:02,1883-04-13,15.47,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-04-01,2026-06-01T09:02:10,1883-04-13 00:00:00,15.482067222036674,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-05-01,2026-06-01T09:02:10,1883-05-15 00:00:00,15.335497637337069,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-05-01,2026-06-08T00:11:02,1883-05-15,15.33,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-06-01,2026-06-01T09:02:10,1883-06-15 00:00:00,15.903388388583796,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-06-01,2026-06-08T00:11:02,1883-06-15,15.91,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-07-01,2026-06-01T09:02:10,1883-07-13 00:00:00,15.948783127017029,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-07-01,2026-06-08T00:11:02,1883-07-13,15.96,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-08-01,2026-06-01T09:02:10,1883-08-15 00:00:00,15.196810876629849,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-08-01,2026-06-08T00:11:02,1883-08-15,15.2,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-09-01,2026-06-08T00:11:02,1883-09-14,15.49,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-09-01,2026-06-01T09:02:10,1883-09-14 00:00:00,15.494692425793458,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-10-01,2026-06-08T00:11:02,1883-10-15,15.05,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-10-01,2026-06-01T09:02:10,1883-10-15 00:00:00,15.04805627022384,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-11-01,2026-06-08T00:11:02,1883-11-15,15.41,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-11-01,2026-06-01T09:02:10,1883-11-15 00:00:00,15.408218142448874,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1883-12-01,2026-06-08T00:11:02,1883-12-14,14.89,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1883-12-01,2026-06-01T09:02:10,1883-12-14 00:00:00,14.896403941887169,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-01-01,2026-06-08T00:11:02,1884-01-15,14.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-01-01,2026-06-01T09:02:10,1884-01-15 00:00:00,14.432821721970727,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-02-01,2026-06-08T00:11:02,1884-02-15,14.8,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-02-01,2026-06-01T09:02:10,1884-02-15 00:00:00,14.805960228816714,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-03-01,2026-06-01T09:02:10,1884-03-14 00:00:00,14.736023454014472,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-03-01,2026-06-08T00:11:02,1884-03-14,14.73,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-04-01,2026-06-01T09:02:10,1884-04-15 00:00:00,14.353453682579476,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-04-01,2026-06-08T00:11:02,1884-04-15,14.35,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-05-01,2026-06-08T00:11:02,1884-05-15,13.46,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-05-01,2026-06-01T09:02:10,1884-05-15 00:00:00,13.46505031380491,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-06-01,2026-06-08T00:11:02,1884-06-13,12.9,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-06-01,2026-06-01T09:02:10,1884-06-13 00:00:00,12.906876483666863,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-07-01,2026-06-01T09:02:10,1884-07-15 00:00:00,13.043931585991672,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-07-01,2026-06-08T00:11:02,1884-07-15,13.05,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-08-01,2026-06-08T00:11:02,1884-08-15,13.86,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-08-01,2026-06-01T09:02:10,1884-08-15 00:00:00,13.859813341769325,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-09-01,2026-06-08T00:11:02,1884-09-15,13.57,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-09-01,2026-06-01T09:02:10,1884-09-15 00:00:00,13.569154744335725,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-10-01,2026-06-08T00:11:02,1884-10-15,13.28,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-10-01,2026-06-01T09:02:10,1884-10-15 00:00:00,13.27325131913416,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-11-01,2026-06-08T00:11:02,1884-11-14,13.31,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-11-01,2026-06-01T09:02:10,1884-11-14 00:00:00,13.304437602119732,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1884-12-01,2026-06-08T00:11:02,1884-12-15,13.43,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1884-12-01,2026-06-01T09:02:10,1884-12-15 00:00:00,13.432292746944762,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-01-01,2026-06-08T00:11:02,1885-01-15,13.13,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-01-01,2026-06-01T09:02:10,1885-01-15 00:00:00,13.129817425635968,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-02-01,2026-06-08T00:11:02,1885-02-13,13.39,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-02-01,2026-06-01T09:02:10,1885-02-13 00:00:00,13.384817593597964,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-03-01,2026-06-01T09:02:10,1885-03-13 00:00:00,13.734194093452514,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-03-01,2026-06-08T00:11:02,1885-03-13,13.74,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-04-01,2026-06-01T09:02:10,1885-04-15 00:00:00,13.54854854103006,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-04-01,2026-06-08T00:11:02,1885-04-15,13.54,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-05-01,2026-06-01T09:02:10,1885-05-15 00:00:00,13.71137187256194,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-05-01,2026-06-08T00:11:02,1885-05-15,13.71,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-06-01,2026-06-01T09:02:10,1885-06-15 00:00:00,13.978784368698356,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-06-01,2026-06-08T00:11:02,1885-06-15,13.97,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-07-01,2026-06-01T09:02:10,1885-07-15 00:00:00,14.32665877708933,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-07-01,2026-06-08T00:11:02,1885-07-15,14.33,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-08-01,2026-06-01T09:02:10,1885-08-14 00:00:00,15.130410796707158,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-08-01,2026-06-08T00:11:02,1885-08-14,15.13,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-09-01,2026-06-01T09:02:10,1885-09-15 00:00:00,15.11628502872425,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-09-01,2026-06-08T00:11:02,1885-09-15,15.11,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-10-01,2026-06-08T00:11:02,1885-10-15,15.98,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-10-01,2026-06-01T09:02:10,1885-10-15 00:00:00,15.991023962168986,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-11-01,2026-06-08T00:11:02,1885-11-13,16.83,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-11-01,2026-06-01T09:02:10,1885-11-13 00:00:00,16.824034498619024,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1885-12-01,2026-06-08T00:11:02,1885-12-15,16.31,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1885-12-01,2026-06-01T09:02:10,1885-12-15 00:00:00,16.30447595227853,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-01-01,2026-06-08T00:11:02,1886-01-15,16.7,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-01-01,2026-06-01T09:02:10,1886-01-15 00:00:00,16.69231747079766,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-02-01,2026-06-01T09:02:10,1886-02-15 00:00:00,17.006648259461006,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-02-01,2026-06-08T00:11:02,1886-02-15,17.01,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-03-01,2026-06-08T00:11:02,1886-03-15,16.84,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-03-01,2026-06-01T09:02:10,1886-03-15 00:00:00,16.843266101570144,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-04-01,2026-06-08T00:11:02,1886-04-15,16.81,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-04-01,2026-06-01T09:02:10,1886-04-15 00:00:00,16.801716131246312,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-05-01,2026-06-08T00:11:02,1886-05-14,16.87,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-05-01,2026-06-01T09:02:10,1886-05-14 00:00:00,16.86319551509784,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-06-01,2026-06-08T00:11:02,1886-06-15,17.82,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-06-01,2026-06-01T09:02:10,1886-06-15 00:00:00,17.83149405537689,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-07-01,2026-06-08T00:11:02,1886-07-15,17.85,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-07-01,2026-06-01T09:02:10,1886-07-15 00:00:00,17.84584504153222,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-08-01,2026-06-01T09:02:10,1886-08-13 00:00:00,17.72391279961928,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-08-01,2026-06-08T00:11:02,1886-08-13,17.72,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-09-01,2026-06-01T09:02:10,1886-09-15 00:00:00,18.147143925800037,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-09-01,2026-06-08T00:11:02,1886-09-15,18.14,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-10-01,2026-06-01T09:02:10,1886-10-15 00:00:00,18.562381342866576,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-10-01,2026-06-08T00:11:02,1886-10-15,18.55,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-11-01,2026-06-01T09:02:10,1886-11-15 00:00:00,18.968312634942848,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-11-01,2026-06-08T00:11:02,1886-11-15,18.96,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1886-12-01,2026-06-01T09:02:10,1886-12-15 00:00:00,18.19405755688645,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1886-12-01,2026-06-08T00:11:02,1886-12-15,18.2,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-01-01,2026-06-01T09:02:10,1887-01-14 00:00:00,17.512222096304964,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-01-01,2026-06-08T00:11:02,1887-01-14,17.52,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-02-01,2026-06-08T00:11:02,1887-02-15,17.12,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-02-01,2026-06-01T09:02:10,1887-02-15 00:00:00,17.125366596972327,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-03-01,2026-06-01T09:02:10,1887-03-15 00:00:00,17.473213711513765,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-03-01,2026-06-08T00:11:02,1887-03-15,17.47,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-04-01,2026-06-08T00:11:02,1887-04-15,17.82,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-04-01,2026-06-01T09:02:10,1887-04-15 00:00:00,17.822983639100723,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-05-01,2026-06-01T09:02:10,1887-05-13 00:00:00,18.075445427458252,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-05-01,2026-06-08T00:11:02,1887-05-13,18.07,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-06-01,2026-06-08T00:11:02,1887-06-15,17.71,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-06-01,2026-06-01T09:02:10,1887-06-15 00:00:00,17.707695663272997,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-07-01,2026-06-01T09:02:10,1887-07-15 00:00:00,17.431460535613088,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-07-01,2026-06-08T00:11:02,1887-07-15,17.42,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-08-01,2026-06-08T00:11:02,1887-08-15,16.74,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-08-01,2026-06-01T09:02:10,1887-08-15 00:00:00,16.73984961482072,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-09-01,2026-06-01T09:02:10,1887-09-15 00:00:00,16.676629667380155,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-09-01,2026-06-08T00:11:02,1887-09-15,16.67,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-10-01,2026-06-01T09:02:10,1887-10-14 00:00:00,15.880666812517322,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-10-01,2026-06-08T00:11:02,1887-10-14,15.88,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-11-01,2026-06-08T00:11:02,1887-11-15,15.95,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-11-01,2026-06-01T09:02:10,1887-11-15 00:00:00,15.950712201066784,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1887-12-01,2026-06-08T00:11:02,1887-12-15,15.45,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1887-12-01,2026-06-01T09:02:10,1887-12-15 00:00:00,15.455513454469951,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1888-01-01,2026-06-08T00:11:02,1888-01-13,15.36,multpl,https://www.multpl.com/shiller-pe/table/by-month,,2026-06-08T00:11:02
1888-01-01,2026-06-01T09:02:10,1888-01-13 00:00:00,15.358662514259915,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
1888-02-01,2026-06-01T09:02:10,1888-02-15 00:00:00,15.418178318820546,yale_shiller_ie_data,http://www.econ.yale.edu/~shiller/data/ie_data.xls,0df9392b7dacf91f756e92c8db508ad903c4588b43f3253680eec3dd8b40db68,2026-06-01T09:02:10
